barcode,sku,size,price_sold,sold_quantity,sale_date,transaction_type
4068815903707,KI6489,37.1/3,54,1,31.05.2026,SALE
8059003074947,F9300-722,39/42,7.9,1,31.05.2026,SALE
4068807002296,HP6929,42.2/3,108,1,31.05.2026,SALE
4068806648815,IH9850,42.2/3,79.9999998,1,31.05.2026,SALE
4069156771529,402596-01,43,58.5,1,31.05.2026,SALE
4067896529776,JE7540,M,59,1,31.05.2026,SALE
4068821641815,KE1316,L,20.00000054,1,31.05.2026,SALE
1200179869449,100262370,42.5,65,1,31.05.2026,SALE
4067889050713,ID9184,44,76,1,31.05.2026,SALE
4068818795248,KT4446,L,14.99999952,1,31.05.2026,SALE
4068814998216,HP3532,29,41,1,31.05.2026,SALE
1200179174420,100251858,42,54,1,31.05.2026,SALE
198729713674,HF3263-101,42.5,40,1,31.05.2026,SALE
659658576902,SX2554-901,38/42,14.99999952,2,01.06.2026,SALE
887232701109,SX4926-101,L,15,1,01.06.2026,SALE
194502461091,DC5094-100,M,26.4,1,01.06.2026,SALE
4065418627283,GW8751,37,28,1,01.06.2026,SALE
195237031542,DH2987-100,44,64.95000014,1,01.06.2026,SALE
4065427854946,GW6521,31,31.5,1,01.06.2026,SALE
4067886352803,IE1089,40,-55.99999986,-1,01.06.2026,RETURN
4067886933811,IE3468,38,29.95000008,1,01.06.2026,SALE
4066758683441,100033494,36,41,1,01.06.2026,SALE
8720245636483,701228829-002,39/42,14,1,01.06.2026,SALE
197593633064,DM0113-103,36.5,69.94999998,1,01.06.2026,SALE
8300958882652,F9803-300,39/42,17.8,2,01.06.2026,SALE
8054795037934,181486-C0793,41,28,1,01.06.2026,SALE
4067983646881,684855-04,XL,59.5,1,01.06.2026,SALE
8054795040729,181478-D1289,32,16.79999984,1,01.06.2026,SALE
4068811208479,JS0003,42.2/3,49,1,01.06.2026,SALE
4068801296875,JQ8065,38.2/3,70,1,01.06.2026,SALE
4069156587946,400368-07,39,41.9999996,1,01.06.2026,SALE
4068803731107,JR1467,43.1/3,49,1,01.06.2026,SALE
4068803719624,JR1469,42.2/3,49,1,01.06.2026,SALE
8054795168836,181486-C0787,42,28,1,01.06.2026,SALE
198486937757,FQ0908-013,44.5,123.2099997,1,01.06.2026,SALE
197597079325,FQ0908-002,42.5,123.2,1,01.06.2026,SALE
197597082974,FQ0908-001,44.5,-123.2000004,-1,01.06.2026,RETURN
4068815896122,KI6496,26,43,1,01.06.2026,SALE
197864082492,HM4771-103,39,91,1,01.06.2026,SALE
8300958204010,FU5004-321/2,M,16.10000024,1,01.06.2026,SALE
4068806497154,HQ7367,43.1/3,97,1,01.06.2026,SALE
4067888400137,IE5983,35,41,1,01.06.2026,SALE
4068816356106,KI6494,31,39.9999999,1,01.06.2026,SALE
8054795290353,182470-55229,28,38,1,01.06.2026,SALE
8054795288725,182705-C0200,37,49.99999958,1,01.06.2026,SALE
8054795305477,183486-C0516,34,38,1,01.06.2026,SALE
4068822783606,KA9161,M,63,1,01.06.2026,SALE
4068822937788,KC3417,L,38,1,01.06.2026,SALE
4068822621557,KD5125,L,68.4,1,01.06.2026,SALE
4068803377114,JR5563,42.2/3,76,1,01.06.2026,SALE
4069156771512,402596-01,42,49.99999958,1,01.06.2026,SALE
4069156771574,402596-01,41,65,1,01.06.2026,SALE
4068818783757,KT4442,L,22,1,01.06.2026,SALE
196153938052,DQ9624-001,44,54,1,01.06.2026,SALE
4068812732911,IH4231,42.2/3,59,1,01.06.2026,SALE
4068818508626,KJ5139,37.1/3,76,1,01.06.2026,SALE
659658576902,SX2554-901,38/42,15,2,02.06.2026,SALE
191888621576,AR5004-010,XL,21.1199999,1,02.06.2026,SALE
191888624126,AR5006-100,XL,21.1199999,1,02.06.2026,SALE
4065424105089,HC5648,152,14,1,02.06.2026,SALE
4065417197633,HD2061,164,22.4,1,02.06.2026,SALE
193147713497,BV2721-063,XL,32.64000006,1,02.06.2026,SALE
8030631888656,173744-C0200,40.5,30.00000022,1,02.06.2026,SALE
4066752232607,IC9820,XL,11.9200001,1,02.06.2026,SALE
4066756064815,ID2286,44,39.94999976,1,02.06.2026,SALE
196968173655,DV5456-106,37.5,79,1,02.06.2026,SALE
4067886352858,IE1089,36,56,1,02.06.2026,SALE
4067886933804,IE3468,37.1/3,29.95000008,1,02.06.2026,SALE
196974875017,FN3894-100,XL,24.64000008,1,02.06.2026,SALE
4066746290583,IC1283,M,8,1,02.06.2026,SALE
4066746337127,HT3441,40/42,12,1,02.06.2026,SALE
4066746467282,IC1302,34/36,8,1,02.06.2026,SALE
4067979701730,398202-02,40.5,91,1,02.06.2026,SALE
4067903011935,JR0165,37.1/3,43,1,02.06.2026,SALE
8300958474574,F4403-200,43/46,8.9,1,02.06.2026,SALE
8300958474840,F4403-300,43/46,8.9,1,02.06.2026,SALE
8300958930308,F9303-200,39/42,7.9,1,02.06.2026,SALE
83009580424213,D1549/5-999,43/46,12.7399998,1,02.06.2026,SALE
8054795035107,180710-D1163,42.5,44,1,02.06.2026,SALE
4067903941508,JP7653,35,41,1,02.06.2026,SALE
8054795098188,181687-20002,XL,17.5,1,02.06.2026,SALE
8054795097945,181687-80013,XL,17.5,1,02.06.2026,SALE
4069156625327,393837-58,39,38.5,1,02.06.2026,SALE
5904292189779,GR-25-10-9012M,43,36,1,02.06.2026,SALE
197597068183,FQ0908-002,43,123.2,1,02.06.2026,SALE
4068806101945,IH9215,40,59,1,02.06.2026,SALE
4068812683787,JS2224,42.2/3,65,1,02.06.2026,SALE
4068816690958,KI8863,27,-36,-1,02.06.2026,RETURN
4068815899871,KI6490,30,44.0099998,1,02.06.2026,SALE
4068815899857,KI6490,31,-44.00000048,-1,02.06.2026,RETURN
4068816702460,KI8861,32,41,1,02.06.2026,SALE
196941017433,U327LZ,39.5,140.0099996,1,02.06.2026,SALE
197602665925,HF1078-001,42,110,1,02.06.2026,SALE
4066765025548,ID5283,26,36.00999982,1,02.06.2026,SALE
4068806531728,IH6580,42.2/3,76,1,02.06.2026,SALE
4068812085048,JP5940,42,68.4,1,02.06.2026,SALE
4069156770140,402597-02,43,71,1,02.06.2026,SALE
4069156875548,403739-02,37.5,54,1,02.06.2026,SALE
4068803376049,JR5563,44,76,1,02.06.2026,SALE
4069156730625,402596-02,42.5,65,1,02.06.2026,SALE
4069161521737,404327-06,44,151,1,02.06.2026,SALE
4068816315707,KH8913,36.2/3,43,1,02.06.2026,SALE
91581542,44707V19,42,72,1,02.06.2026,SALE
1200179174451,100251858,44,54,1,02.06.2026,SALE
198958078629,IQ0471-101,L,33,1,02.06.2026,SALE
191888618071,AR4997-013,M,-23.99999994,-1,03.06.2026,RETURN
191888618071,AR4997-013,M,24,1,03.06.2026,SALE
195237317127,DB0456-010,MISC,24.8,1,03.06.2026,SALE
4065424276581,H65798,128,12.4999996,1,03.06.2026,SALE
4065419020069,HC0098,92,12.4999996,1,03.06.2026,SALE
4065426735123,GW4139,44,39.94999976,1,03.06.2026,SALE
4067886351073,IE1089,37.1/3,56,1,03.06.2026,SALE
4066746443200,IC1306,L,-12,-1,03.06.2026,RETURN
4066746443200,IC1306,L,9.6,1,03.06.2026,SALE
8053607371846,179607-C3444,40,35.19999944,1,03.06.2026,SALE
4067888945843,IE8700,33,28.00000052,1,03.06.2026,SALE
4066746333563,HT3441,43/45,9.59999974,1,03.06.2026,SALE
4067897790830,JI1440,43.1/3,49,1,03.06.2026,SALE
4067903011966,JR0165,39.1/3,43,1,03.06.2026,SALE
8300958930278,F9303-300,39/42,7.9,1,03.06.2026,SALE
8053607381258,179546-C7406,44,30,1,03.06.2026,SALE
4069156917989,403746-03,37.5,42,1,03.06.2026,SALE
4067906275549,JQ0133,38.2/3,54,1,03.06.2026,SALE
8054795171607,177717-C6180,37,33.6,1,03.06.2026,SALE
4068806008008,JQ1846,30,41,1,03.06.2026,SALE
4068801139394,JR0955,39.1/3,81,1,03.06.2026,SALE
4068816740974,KI8851,40,43,1,03.06.2026,SALE
4069161932311,634571-88,M,89.00000022,1,03.06.2026,SALE
4069161929809,634572-88,M,73.00000026,1,03.06.2026,SALE
8054795288916,182705-C1070,38,55,1,03.06.2026,SALE
4069161645044,692023-01,M,31,1,03.06.2026,SALE
4069161952425,634568-88,L,38.0000002,1,03.06.2026,SALE
8054795318057,182895-60062,L,30,1,03.06.2026,SALE
4068821134850,JZ7546,XL,27,1,03.06.2026,SALE
4068806176127,JP6998,26,32,1,03.06.2026,SALE
4068806589699,HP3642,27,43,1,03.06.2026,SALE
887232701109,SX4926-101,L,24,2,04.06.2026,SALE
887232701109,SX4926-101,L,15,1,04.06.2026,SALE
194502460964,DC5094-010,L,26.4,1,04.06.2026,SALE
4064044214102,GM4508,OSFM,14.00000026,1,04.06.2026,SALE
8030631927812,174940-C8310,9,12,1,04.06.2026,SALE
4064537713389,535612-01,L,20.9999998,1,04.06.2026,SALE
4065449191050,535683-01,L,22.00000024,1,04.06.2026,SALE
4066747136286,HP8963,31,28,1,04.06.2026,SALE
4065429215738,HM4975,7,26.4,1,04.06.2026,SALE
195237045082,DM0113-002,40,69.94999998,1,04.06.2026,SALE
4066758687180,100033494,37,32.8,1,04.06.2026,SALE
4066745295183,IC9282,2XL,20,1,04.06.2026,SALE
4067887081948,IS1343,L,17.5,1,04.06.2026,SALE
4066752190730,IC9274,2XL,20,1,04.06.2026,SALE
4067892605467,ID9156,24,43,1,04.06.2026,SALE
4099685846924,090262-01,X,19.19999948,1,04.06.2026,SALE
4067892609434,ID9155,33,49,1,04.06.2026,SALE
4067903011973,JR0165,36.2/3,43,1,04.06.2026,SALE
4067902833941,JE9001,XL,17.0000004,1,04.06.2026,SALE
4067905982165,JE8993,L,17.0000004,1,04.06.2026,SALE
4067901593471,JC6638,XL,24,1,04.06.2026,SALE
4067894359641,IY4150,XL,32,1,04.06.2026,SALE
4068801388938,JP9930,37.1/3,36,1,04.06.2026,SALE
4067906279172,JQ0133,36,54,1,04.06.2026,SALE
4067906275532,JQ0133,39.1/3,54,1,04.06.2026,SALE
8054795174622,177721-C6180,33,26.6,1,04.06.2026,SALE
5904292189533,GR-25-32-9008M,43,51,1,04.06.2026,SALE
198727210175,IQ2722-001,36.5,84,1,04.06.2026,SALE
4068806581389,IH6530,37.1/3,76,1,04.06.2026,SALE
4068806524171,IH6581,43.1/3,76,1,04.06.2026,SALE
4068806645173,IH9850,41.1/3,86,1,04.06.2026,SALE
4068801902301,JR0762,38.2/3,59,1,04.06.2026,SALE
4068815179102,KD7645,L,59,1,04.06.2026,SALE
4067983984969,401572-01,39,60,1,04.06.2026,SALE
4069156875531,403739-02,36,54,1,04.06.2026,SALE
8054795316664,182900-80013,XL,25,1,04.06.2026,SALE
8054795356431,182959-20014,M,30,1,04.06.2026,SALE
4068822732017,KC3189,XL,32,1,04.06.2026,SALE
197862182446,HF1078-004,44.5,121,1,04.06.2026,SALE
4067894317344,IX1247,XL,43,1,04.06.2026,SALE
4068815221757,KD7651,M,38,1,04.06.2026,SALE
4068822920223,KC3157,XL,43,1,04.06.2026,SALE
4068816337679,KH8816,39.1/3,43,1,04.06.2026,SALE
196153938045,DQ9624-001,42.5,43.2,1,04.06.2026,SALE
4068802963981,JR0683,46,32,1,04.06.2026,SALE
659658575592,SX2554-001,38/42,15.02000052,2,05.06.2026,SALE
887232701093,SX4926-101,M,12,1,05.06.2026,SALE
4065426735130,GW4139,44.2/3,31.96000028,1,05.06.2026,SALE
4065449288880,387374-02,38.5,49,1,05.06.2026,SALE
4065427854960,GW6521,35,25.19999976,1,05.06.2026,SALE
196968173686,DV5456-106,39,70.00000012,1,05.06.2026,SALE
4099683236444,393837-02,36,55,1,05.06.2026,SALE
4067888945928,IE8700,30,28,1,05.06.2026,SALE
8300958100350,D9155-200,43-46,9,1,05.06.2026,SALE
8300958100350,D9155-200,43-46,-7.49999976,-1,05.06.2026,RETURN
8300958100329,D9155-300,43-46,9.00000042,1,05.06.2026,SALE
8300958100329,D9155-300,43-46,-7.49999976,-1,05.06.2026,RETURN
8053607139590,179094-C3513,41,54,1,05.06.2026,SALE
8054795042556,181479-C1512,44,38.5,1,05.06.2026,SALE
197600694972,HM9734-001,42,88.2,1,05.06.2026,SALE
8054795174660,177721-C6180,29,26.6,1,05.06.2026,SALE
4068816740998,KI8851,38.2/3,43,1,05.06.2026,SALE
4068812092633,JP5941,43.1/3,65.00000028,1,05.06.2026,SALE
8059003075081,F9910-200,31/34,6.32,1,05.06.2026,SALE
4069161618314,406203-06,41,130,1,05.06.2026,SALE
4067901473209,JC5391,L,76,1,05.06.2026,SALE
8054795030164,180243-D1257,42,120,1,05.06.2026,SALE
8054795357339,182955-60161,M,90,1,05.06.2026,SALE
4068801052327,JR8594,42.2/3,76,1,05.06.2026,SALE
4068815385442,KD7650,M,38,1,05.06.2026,SALE
1200179869050,100262367,42.5,65,1,05.06.2026,SALE
4068815304986,KD7661,L,43,1,05.06.2026,SALE
5063012634187,NESSF560-001,XL,37,1,05.06.2026,SALE
4068816734676,KB2509,L,27,1,05.06.2026,SALE
887232701109,SX4926-101,L,15,1,06.06.2026,SALE
191888618095,AR4997-013,XL,30,1,06.06.2026,SALE
4060978950079,369143-02,40,45.5,1,06.06.2026,SALE
194497882178,CN9675-003,41,42,1,06.06.2026,SALE
194497882185,CN9675-003,42.5,42,1,06.06.2026,SALE
194958681180,DD0559-010,MISC,46,1,06.06.2026,SALE
4064044358707,GP8808,M,24.5,1,06.06.2026,SALE
4065418339636,GW0387,31,28.00000052,1,06.06.2026,SALE
4065424201439,HA4019,152,17.5,1,06.06.2026,SALE
4066745410371,HY3404,L,20,1,06.06.2026,SALE
4066745406626,IC9816,L,28,1,06.06.2026,SALE
4099686509859,396576-03,37.5,56,1,06.06.2026,SALE
4067886357358,IE1092,38.2/3,56,1,06.06.2026,SALE
4066763911386,IJ6109,S,20,1,06.06.2026,SALE
4066761052746,IA5390,XL,24,1,06.06.2026,SALE
8053607429530,178559-D0667,42,37.5,1,06.06.2026,SALE
196977337383,FZ4708-010,M,38.99999946,1,06.06.2026,SALE
4067888409055,IE5989,30,26.60999946,1,06.06.2026,SALE
4066746333563,HT3441,43/45,12,1,06.06.2026,SALE
4067901254037,JD9567,NS,16,1,06.06.2026,SALE
4067901254037,JD9567,NS,20,1,06.06.2026,SALE
8300958882645,F9803-300,35/38,7.12,1,06.06.2026,SALE
4067902366173,JN1403,M,-17.5,-1,06.06.2026,RETURN
8054795097952,181687-80013,S,17.5,1,06.06.2026,SALE
8054795055075,181733-80013,XXL,20,1,06.06.2026,SALE
4067896557700,JE3078,L,43,1,06.06.2026,SALE
4067901843262,JG1031,M,28,1,06.06.2026,SALE
4067906279158,JQ0133,37.1/3,54,1,06.06.2026,SALE
8054795174660,177721-C6180,29,-26.60000014,-1,06.06.2026,RETURN
4068807035324,JS2695,43.1/3,70,1,06.06.2026,SALE
4068812233920,JS2215,43.1/3,65,1,06.06.2026,SALE
4068806581419,IH6530,38,76,1,06.06.2026,SALE
4068822203906,KB8194,XL,32,1,06.06.2026,SALE
4068801886458,JR6070,28,41,1,06.06.2026,SALE
8054795024385,180676-D1246,44,108,1,06.06.2026,SALE
8054795356851,182959-80013,M,30,1,06.06.2026,SALE
4068815301770,JZ9394,L,49,1,06.06.2026,SALE
198729426086,IH1121-382,M,49,1,06.06.2026,SALE
4068803299232,JS2039,44.5,30,1,06.06.2026,SALE
4068822916233,KC3157,M,43,1,06.06.2026,SALE
197602697810,HF3263-001,42.5,40,1,06.06.2026,SALE
4068816315714,KH8913,38.2/3,43,1,06.06.2026,SALE
4068814137455,JZ5007,XL,22,1,06.06.2026,SALE
887232701093,SX4926-101,M,15,1,07.06.2026,SALE
885177387570,819352-003,37.5,31,1,07.06.2026,SALE
887232249120,AR6029-100,XL,26.4,1,07.06.2026,SALE
193145975019,BA6032-010,MISC,30.00000022,1,07.06.2026,SALE
8030631152214,172384-C6005,10,9.6,1,07.06.2026,SALE
195245923105,DD8376-010,L,15.98999946,1,07.06.2026,SALE
194502384451,CZ0881-100,L,15.98999946,1,07.06.2026,SALE
4065424066427,HF1916,98,22.4,1,07.06.2026,SALE
4066749445799,HP8961,40,29.95000008,1,07.06.2026,SALE
8300757234508,179486-60062,L,-14.99999952,-1,07.06.2026,RETURN
8300757234461,179486-60062,XXL,15.01000002,1,07.06.2026,SALE
8300757234430,179486-80013,M,9.90000058,1,07.06.2026,SALE
4066745329871,IC9756,XL,28,1,07.06.2026,SALE
194497882109,CN9675-002,45,42,1,07.06.2026,SALE
8053607595211,180372-80013,XL,31.5,1,07.06.2026,SALE
196968174171,DV5457-106,29.5,-39.20000002,-1,07.06.2026,RETURN
196968174218,DV5457-106,32,39.21000052,1,07.06.2026,SALE
4067887244251,IT5396,L,15.99999996,1,07.06.2026,SALE
4067886410497,IR6056,XL,32,1,07.06.2026,SALE
4067887078092,IS1317,L,15.99999996,1,07.06.2026,SALE
4067886699083,ID6285,42,65.00000028,1,07.06.2026,SALE
8300958100442,D9155-700,43-46,9,1,07.06.2026,SALE
4067981199969,681702-01,XL,48,1,07.06.2026,SALE
4067897200797,IH6132,42,39.94999976,1,07.06.2026,SALE
8720245569484,701225904-001,39/42,14,1,07.06.2026,SALE
8300958910102,F9000-300,43/46,6.32,1,07.06.2026,SALE
8054795037842,181486-C0793,42,28,1,07.06.2026,SALE
8054795053460,182005-C2524,32,24.5,1,07.06.2026,SALE
4067904296140,JS2853,42,30,1,07.06.2026,SALE
4067905797387,JE9024,M,27,1,07.06.2026,SALE
4067905816736,JF1092,L,27,1,07.06.2026,SALE
4069156625341,393837-58,37.5,38.5,1,07.06.2026,SALE
4067888198836,IF1729,32,30.4,1,07.06.2026,SALE
197596350142,FQ0904-001,42.5,70.69999972,1,07.06.2026,SALE
8054795168836,181486-C0787,42,28,1,07.06.2026,SALE
8054795168409,181486-D0272,44.5,28,1,07.06.2026,SALE
4068812683879,JS2224,44.2/3,65,1,07.06.2026,SALE
198487882728,II6292-006,43,103,1,07.06.2026,SALE
4068815221474,KD5210,S,70,1,07.06.2026,SALE
8054795290179,182320-C2749,33,45,1,07.06.2026,SALE
4068822981033,KD0068,XL,38,1,07.06.2026,SALE
4068815297424,KD5235,S,76,1,07.06.2026,SALE
4067983370977,401698-01,37,92,1,07.06.2026,SALE
198487874617,FQ1833-200,45,109,1,07.06.2026,SALE
2998834722527,180243-C2609,43,108,1,07.06.2026,SALE
8054795356400,182959-20014,L,30,1,07.06.2026,SALE
4068804976514,KC0903,L,27,1,07.06.2026,SALE
198726613717,394053-007,38.5,84.99999964,1,07.06.2026,SALE
1200179744371,100257099,41,60.00000044,1,07.06.2026,SALE
4068821740488,JZ5049,M,27,1,07.06.2026,SALE
4068822839228,KC0738,L,43,1,07.06.2026,SALE
8301038713491,170938-C5701,10,12,1,08.06.2026,SALE
4063697401211,586668-52,M,14.71999968,1,08.06.2026,SALE
194497882581,CN9675-100,42.5,39,1,08.06.2026,SALE
193148831947,CD1515-004,42.5,84.7,1,08.06.2026,SALE
4061612251958,GE1382,XL,12,1,08.06.2026,SALE
4065418339711,GW0384,33,28.00000052,1,08.06.2026,SALE
4065418600316,GV7801,34,24,1,08.06.2026,SALE
4065423156532,HD7375,140,24,1,08.06.2026,SALE
195871868214,CD3129-334,S,40.8,1,08.06.2026,SALE
4065426735147,GW4139,40.2/3,63.92000056,2,08.06.2026,SALE
8300757234508,179486-60062,L,7.91999952,1,08.06.2026,SALE
8053607187294,179486-D0211,L,7.91999952,1,08.06.2026,SALE
196153736030,DM9537-005,42.5,70.5599998,1,08.06.2026,SALE
4066752230894,IC9820,M,11.9200001,1,08.06.2026,SALE
4066748337507,HP6008,43.1/3,38.5,1,08.06.2026,SALE
196975530939,DH2987-112,42,64.95000014,1,08.06.2026,SALE
4066763562793,IB3245,OSFM,14.4,1,08.06.2026,SALE
8053607557974,180406-80013,XL,24.5,1,08.06.2026,SALE
4066746443217,IC1306,M,8.4,1,08.06.2026,SALE
4065432975964,IC7428,S,16,1,08.06.2026,SALE
8053607379903,179094-C5141,44,43.19999942,1,08.06.2026,SALE
4067888409000,IE5989,34,26.60000014,1,08.06.2026,SALE
4066746333563,HT3441,43/45,12,1,08.06.2026,SALE
4099685705375,090238-01,X,20,1,08.06.2026,SALE
8053607514731,179094-D0860,44.5,43.19999942,1,08.06.2026,SALE
8053607372379,179551-D0491,40.5,61.6000002,1,08.06.2026,SALE
884500516397,394055-001,44,63,1,08.06.2026,SALE
8300958474574,F4403-200,43/46,8.9,1,08.06.2026,SALE
4067904296133,JS2853,43,27,1,08.06.2026,SALE
4067901458145,JC5375,M,64.8,1,08.06.2026,SALE
8054795026761,180678-C1053,42,31.99999992,1,08.06.2026,SALE
4067905797400,JE9024,L,27,1,08.06.2026,SALE
4068801388952,JR0206,32,32,1,08.06.2026,SALE
8054795179757,182314-C0641,43,44,1,08.06.2026,SALE
8054795222354,181570-60150,42,65,1,08.06.2026,SALE
4068822622066,KC1355,L,81,1,08.06.2026,SALE
4067898630326,JH5340,36.2/3,86,1,08.06.2026,SALE
4068806031945,JP6728,38.2/3,59,1,08.06.2026,SALE
4068821754072,JZ0191,L,38,1,08.06.2026,SALE
8054795290179,182320-C2749,33,36,1,08.06.2026,SALE
4068806547118,IH6600,39.1/3,76,1,08.06.2026,SALE
8054795303176,183087-C0190,32,39.9999999,1,08.06.2026,SALE
4068814038264,JZ7500,M,27,1,08.06.2026,SALE
4068819972471,KE0757,92,38,1,08.06.2026,SALE
198730665337,IR0335-050,XL,54,1,08.06.2026,SALE
4068816337648,KH8816,38.2/3,43,1,08.06.2026,SALE
4068814138377,JZ5009,L,22,1,08.06.2026,SALE
1200179174451,100251858,44,54,1,08.06.2026,SALE
197602697810,HF3263-001,42.5,40,1,08.06.2026,SALE
